acc_score,loss_score
60.71,0.11554614539377858
82.63833333333334,0.04064438929266272
87.4,0.02072122115425752
90.99666666666667,0.014224711030734041
93.54,0.011171216313698471
94.65333333333334,0.008719218930394273
95.78333333333333,0.007046343759066367
96.23,0.006021414035292125
96.43666666666667,0.005333696109087179
96.97666666666667,0.005091001407522672
97.30833333333334,0.004224474341063676
97.30333333333333,0.0037791013265376025
97.32666666666667,0.006264708381985605
97.4,0.0031717236957896694
97.43833333333333,0.0025602146608626705
97.735,0.0023943219953684435
97.70166666666667,0.0022772274094454426
98.035,0.002001528308959247
98.10666666666667,0.0017996088534161735
97.77166666666666,0.0021233588777027326
