acc_score,loss_score
44.16779283890959,1.8861898566728446
81.98397422771885,0.8162023805488194
85.79521410923188,0.4137502975564005
87.50563086121463,0.3042677277255627
88.93757593131032,0.238906079156559
89.57778778819771,0.19410405637881986
90.24530079036816,0.16229149321870523
90.8868777045197,0.13772151427965984
91.16261927187846,0.11899905214634406
91.56804127933167,0.10409752954752516
91.98165363036979,0.09313092719680822
92.22736393791719,0.08286094685856123
92.53723193687975,0.07392450998273811
92.6873882359365,0.06731164750254663
92.9017022264084,0.05961747900448962
93.08461989980479,0.05458184823230013
93.26890263046535,0.04965774342157976
93.50096236537122,0.04662061396527499
93.5992464883902,0.04423510643514554
93.76987864640921,0.03917860714807649
