training_times,aggregation_times,update_times,epoch_times,total_time
105.02957890033721,0.002000570297241211,0.0,135.62954473495483,2755.561569929123
89.67470722198486,0.0020008087158203125,0.0,122.74609231948853,2755.561569929123
102.17951486110687,0.0009996891021728516,0.0010006427764892578,133.81794714927673,2755.561569929123
99.16625459194184,0.0020003318786621094,0.0,128.98013257980347,2755.561569929123
103.95472054481506,0.002001047134399414,0.0,134.84889101982117,2755.561569929123
99.04064617156982,0.0010004043579101562,0.0009999275207519531,129.64028143882751,2755.561569929123
111.14854216575623,0.002002239227294922,0.0,141.820396900177,2755.561569929123
123.32020449638367,0.002002716064453125,0.0,157.33007383346558,2755.561569929123
103.2966400384903,0.0010008811950683594,0.0,134.428959608078,2755.561569929123
116.34064643383026,0.0010018348693847656,0.0,149.82899022102356,2755.561569929123
98.53853876590729,0.001001119613647461,0.0,129.26828980445862,2755.561569929123
105.18563795089722,0.0010004043579101562,0.0009999275207519531,136.55177450180054,2755.561569929123
117.65783989429474,0.002001523971557617,0.0,150.12006974220276,2755.561569929123
110.02971618175506,0.0020017623901367188,0.0,142.15779781341553,2755.561569929123
97.35259401798248,0.002001047134399414,0.0,128.0613830089569,2755.561569929123
92.29154765605927,0.0010006427764892578,0.0010042190551757812,122.52868986129761,2755.561569929123
124.55066707134247,0.0020017623901367188,0.0,158.49668049812317,2755.561569929123
105.55557391643524,0.0020008087158203125,0.0,135.9127926826477,2755.561569929123
112.16544485092163,0.002004861831665039,0.0,143.70159077644348,2755.561569929123
108.07975208759308,0.0010013580322265625,0.0,139.23508310317993,2755.561569929123
