noise_calc_time,training_times,key_generation_time,encryption_times,decryption_times,aggregation_times,update_times,epoch_times,total_time
0.03018474578857422,273.97815706729887,0.41809868812561035,21.274292516708375,3.61185359954834,0.31774210929870605,0.0,463.5385000705719,10546.967155694962
0.026597976684570312,266.5678985118866,0.4182746410369873,19.141346406936645,3.600839138031006,0.2113836407661438,0.0010001659393310547,454.4997224807739,10546.967155694962
0.026343345642089844,267.6431191444397,0.43110227584838867,19.72262840270996,3.615835189819336,0.22088549534479776,0.0,457.98591566085815,10546.967155694962
0.028025150299072266,267.17287662029264,0.4241006374359131,21.614619731903076,3.601069450378418,0.2220126986503601,0.0,453.8344609737396,10546.967155694962
0.03179669380187988,268.83582904338834,0.4210999011993408,20.417647767066956,3.6318538188934326,0.24358721574147543,0.0009996891021728516,457.54539728164673,10546.967155694962
0.03200697898864746,267.12709085941316,0.40909790992736816,20.290941762924195,3.6042113304138184,0.20930033922195435,0.0009999275207519531,453.3317973613739,10546.967155694962
0.025009632110595703,268.12504532337186,0.41409850120544434,19.15874078273773,3.602296829223633,0.21284198760986328,0.0010001659393310547,453.9133110046387,10546.967155694962
0.030057668685913086,267.61033365726473,0.4130980968475342,19.106604051589965,3.5907678604125977,0.20629833141962686,0.0010006427764892578,452.7111520767212,10546.967155694962
0.021004676818847656,267.58977234363556,0.41209840774536133,19.055093193054198,3.6358230113983154,0.2191783587137858,0.0,453.7729141712189,10546.967155694962
0.02396249771118164,268.67101459503175,0.41109752655029297,18.97174084186554,3.6068291664123535,0.2191350261370341,0.0,451.6569745540619,10546.967155694962
0.026856660842895508,268.13942713737487,0.40909695625305176,19.7746963262558,3.6138429641723633,0.23305398225784302,0.0010006427764892578,454.60792660713196,10546.967155694962
0.0180056095123291,266.81486163139346,0.41609883308410645,19.1168119430542,3.5958375930786133,0.2131333351135254,0.0,456.4029324054718,10546.967155694962
0.03001546859741211,267.9214020729065,0.422100305557251,19.08835289478302,3.597853422164917,0.20904906590779623,0.0010006427764892578,458.1745584011078,10546.967155694962
0.030960798263549805,267.8265255689621,0.4150986671447754,19.65924029350281,3.6078414916992188,0.21813811858495077,0.0010089874267578125,454.7681562900543,10546.967155694962
0.028813838958740234,267.80494079589846,0.4180934429168701,19.10844910144806,3.594834327697754,0.2544366717338562,0.001004934310913086,456.15184783935547,10546.967155694962
0.0262143611907959,267.91987612247465,0.4301028251647949,19.081538677215576,3.600843906402588,0.21530117591222128,0.0009999275207519531,453.52697014808655,10546.967155694962
0.027634143829345703,267.42131357192994,0.41609883308410645,19.088874411582946,3.5820090770721436,0.20431127150853476,0.0009996891021728516,457.49503350257874,10546.967155694962
0.026479244232177734,268.80227053165436,0.4171006679534912,19.46824975013733,3.604360580444336,0.2119664947191874,0.0009999275207519531,455.9719717502594,10546.967155694962
0.03101372718811035,269.106817483902,0.4100978374481201,19.177170825004577,3.5989162921905518,0.2125508983929952,0.0010001659393310547,452.1616036891937,10546.967155694962
0.028604745864868164,266.83905947208405,0.4120981693267822,20.798439598083498,3.5938377380371094,0.20363116264343262,0.0,451.7946321964264,10546.967155694962
