acc_score,loss_score
95.26833333333333,0.3422349965557448
97.66333333333333,0.07562859271785263
98.39,0.039771734943004934
98.69166666666666,0.028477534294110818
98.84166666666667,0.02260619409436964
98.97333333333333,0.018575330728552004
99.08,0.015867341624740832
99.155,0.013971906592738613
99.21333333333334,0.012453340115004938
99.27166666666666,0.011225158852362103
99.32,0.009951275737294648
99.35333333333334,0.010602530342633467
99.38666666666667,0.008286141678520239
99.43333333333334,0.007782920030589957
99.45333333333333,0.007092370010878038
99.49333333333334,0.006708972194761759
99.51833333333333,0.006444316842066539
99.56,0.005820503678243184
99.57166666666667,0.005796617346771888
99.59166666666667,0.005022936926239483
