noise_calc_time,training_times,key_generation_time,encryption_times,decryption_times,aggregation_times,update_times,epoch_times,total_time
0.05295610427856445,128.82189631462097,0.42009854316711426,3.8261536359786987,0.8602027893066406,0.07191650867462158,0.0,178.35010409355164,3308.7417035102844
0.05497002601623535,131.93615276813506,0.41908931732177734,3.856864309310913,0.860203742980957,0.05731322765350342,0.0009999275207519531,181.99370217323303,3308.7417035102844
0.11167550086975098,112.3700804233551,0.41809916496276855,3.863068389892578,0.8592031002044678,0.06611554622650147,0.0,160.52728700637817,3308.7417035102844
0.05232810974121094,111.07529845237733,0.41409897804260254,3.840275835990906,0.8611998558044434,0.0611149787902832,0.0010004043579101562,157.77487087249756,3308.7417035102844
0.05513811111450195,119.73345665931701,0.4130983352661133,3.856335687637329,0.8601992130279541,0.05661325454711914,0.0,168.0488064289093,3308.7417035102844
0.05418896675109863,117.1674255847931,0.4191000461578369,3.804892587661743,0.8592031002044678,0.061731386184692386,0.0,165.94612956047058,3308.7417035102844
0.05167746543884277,115.91714265346528,0.4261014461517334,3.862749934196472,0.8672044277191162,0.09902360439300537,0.0,163.6506645679474,3308.7417035102844
0.05266523361206055,119.28653118610382,0.41109681129455566,3.8070449829101562,0.8600366115570068,0.06441524028778076,0.0,168.00870561599731,3308.7417035102844
0.0676419734954834,129.8176174879074,0.41409826278686523,3.7795096397399903,0.8602039813995361,0.057814288139343264,0.0010001659393310547,177.42131209373474,3308.7417035102844
0.052013397216796875,116.32748434543609,0.42310047149658203,3.8077428579330443,0.8592040538787842,0.06821548938751221,0.0,165.63123059272766,3308.7417035102844
0.05402112007141113,113.23589398860932,0.42510128021240234,3.7690274715423584,0.8592000007629395,0.062414121627807614,0.0,161.11376523971558,3308.7417035102844
0.04401278495788574,114.41668498516083,0.41609883308410645,3.7896913051605225,0.8581907749176025,0.05853607654571533,0.0,163.5842363834381,3308.7417035102844
0.07029223442077637,101.26932814121247,0.4216022491455078,3.7790526151657104,0.8592028617858887,0.05377068519592285,0.0010004043579101562,147.5189208984375,3308.7417035102844
0.054213523864746094,117.18189587593079,0.4110887050628662,3.8690210819244384,0.8684709072113037,0.05781435966491699,0.0,166.27657675743103,3308.7417035102844
0.05197286605834961,126.74630162715911,0.4120969772338867,3.819226312637329,0.8656272888183594,0.05291483402252197,0.0,175.136456489563,3308.7417035102844
0.05575752258300781,109.64349026679993,0.4091775417327881,3.78093683719635,0.8572027683258057,0.055013179779052734,0.0009999275207519531,156.79926586151123,3308.7417035102844
0.05113935470581055,113.65437889099121,0.41109752655029297,3.8086727142333983,0.8591885566711426,0.06411483287811279,0.0,161.36328601837158,3308.7417035102844
0.053459882736206055,114.99414954185485,0.41409826278686523,3.824688506126404,0.8612031936645508,0.05291407108306885,0.0,163.5974793434143,3308.7417035102844
0.06337642669677734,113.9044911623001,0.4211001396179199,3.8084911584854124,0.863201379776001,0.057515406608581544,0.0,161.9563021659851,3308.7417035102844
0.055387020111083984,114.811559176445,0.4211008548736572,3.8011655807495117,0.8622007369995117,0.05291240215301514,0.0,163.6403090953827,3308.7417035102844
