noise_calc_time,training_times,key_generation_time,encryption_times,decryption_times,aggregation_times,update_times,epoch_times,total_time
0.05819439888000488,168.46331343650817,0.4206063747406006,8.990095067024232,2.029480457305908,0.1599745750427246,0.0010006427764892578,247.96221566200256,4836.928916215897
0.0606532096862793,202.0225290298462,0.4241006374359131,9.031644821166992,2.0474741458892822,0.1259308338165283,0.0010037422180175781,285.4561667442322,4836.928916215897
0.0534060001373291,158.78009395599366,0.41209840774536133,9.049235105514526,2.0084643363952637,0.12277593612670898,0.0,236.8419327735901,4836.928916215897
0.056679487228393555,173.90931408405305,0.421100378036499,8.93659257888794,2.0244789123535156,0.15208594799041747,0.0,253.53808999061584,4836.928916215897
0.05280661582946777,157.98382902145386,0.4130983352661133,8.930892848968506,2.0534822940826416,0.11973109245300292,0.0010004043579101562,237.00954461097717,4836.928916215897
0.04990220069885254,159.85896542072297,0.41609883308410645,9.1010160446167,2.0240707397460938,0.12182986736297607,0.0,239.2439796924591,4836.928916215897
0.05800938606262207,159.8229100704193,0.4211001396179199,8.965021681785583,2.0144762992858887,0.12007999420166016,0.0,239.3065538406372,4836.928916215897
0.05900144577026367,151.28084282875062,0.40909647941589355,9.132663297653199,2.0487585067749023,0.1404327630996704,0.0,230.42614769935608,4836.928916215897
0.059024810791015625,162.678976893425,0.4170994758605957,8.978063130378723,2.0354793071746826,0.1459343433380127,0.0010006427764892578,242.06359672546387,4836.928916215897
0.05600762367248535,165.90960359573364,0.4150979518890381,9.014268159866333,2.03847336769104,0.1392322301864624,0.0,246.7189280986786,4836.928916215897
0.056052446365356445,152.0543336391449,0.4130971431732178,8.962807059288025,2.043482780456543,0.14093365669250488,0.0010006427764892578,230.15168952941895,4836.928916215897
0.05694842338562012,150.58050527572632,0.4261012077331543,9.042629313468932,2.0354738235473633,0.12944445610046387,0.0,228.82843112945557,4836.928916215897
0.055017948150634766,148.9308420419693,0.4150991439819336,9.204740571975709,2.044468641281128,0.14131877422332764,0.0,227.0956630706787,4836.928916215897
0.0579376220703125,160.58547554016113,0.4100980758666992,9.088881254196167,2.0384740829467773,0.14003462791442872,0.0010008811950683594,240.0170795917511,4836.928916215897
0.05803179740905762,149.42073078155516,0.4120979309082031,9.096625304222107,2.0284764766693115,0.12652969360351562,0.0010023117065429688,228.17992997169495,4836.928916215897
0.045000314712524414,157.35062947273255,0.4221014976501465,8.982384490966798,2.0244758129119873,0.13423166275024415,0.0,235.3418641090393,4836.928916215897
0.06727147102355957,149.90899937152864,0.42310047149658203,8.916814160346984,2.0064713954925537,0.1480344772338867,0.0,227.35918521881104,4836.928916215897
0.05894804000854492,183.56419293880464,0.42910146713256836,8.939754843711853,2.03048038482666,0.12180922031402588,0.0,262.7755243778229,4836.928916215897
0.05900144577026367,177.89198274612426,0.42009949684143066,9.013112044334411,2.0234620571136475,0.14073326587677001,0.0,257.27194118499756,4836.928916215897
0.06502676010131836,162.15122051239013,0.4260895252227783,9.046758031845092,2.019465923309326,0.13273191452026367,0.0,240.94424962997437,4836.928916215897
