acc_score,loss_score
97.58333333333333,0.2740010736665816
98.63833333333334,0.05120828418324701
98.94166666666666,0.029374957863436524
99.10833333333333,0.020823170233936903
99.23,0.01764949172313808
99.31166666666667,0.014641299541590777
99.37666666666667,0.011820214749600365
99.45,0.010730099857433398
99.505,0.009338133476663044
99.53833333333333,0.008253803681816994
99.595,0.006949818508331984
99.62666666666667,0.007075084166910573
99.66333333333333,0.006522032264528755
99.69166666666666,0.005061823513735504
99.715,0.004366170746036466
99.735,0.004580194380207634
99.75166666666667,0.004524360796800213
99.765,0.0034743799247806744
99.77333333333333,0.0031987499778195717
99.8,0.0030074640644120985
