noise_calc_time,training_times,key_generation_time,encryption_times,decryption_times,aggregation_times,update_times,epoch_times,total_time
0.041016340255737305,83.03585348129272,0.4200878143310547,4.599290060997009,1.0382347106933594,0.06809935967127483,0.0,132.91232919692993,2524.2610919475555
0.04720139503479004,75.953138256073,0.42209911346435547,4.6224908351898195,1.044243574142456,0.06101463238398234,0.0,124.04432415962219,2524.2610919475555
0.045110225677490234,78.91647417545319,0.4130980968475342,4.564032697677613,1.0442466735839844,0.06293123960494995,0.0,127.5233223438263,2524.2610919475555
0.04793739318847656,76.5463032245636,0.41708993911743164,4.59159140586853,1.041231393814087,0.061931490898132324,0.0,125.17396879196167,2524.2610919475555
0.04595685005187988,77.45638489723206,0.4170989990234375,4.578718876838684,1.0376558303833008,0.058512866497039795,0.0,126.24951720237732,2524.2610919475555
0.04201483726501465,80.02134222984314,0.40909671783447266,4.584580039978027,1.1312639713287354,0.057758629322052,0.0,129.14494371414185,2524.2610919475555
0.047133445739746094,76.90794818401336,0.42710113525390625,4.592544627189636,1.027231216430664,0.05984733502070109,0.0010018348693847656,125.79715704917908,2524.2610919475555
0.04720783233642578,77.33937828540802,0.4200875759124756,4.567534923553467,1.0367588996887207,0.06234894196192423,0.0,126.3352222442627,2524.2610919475555
0.04899716377258301,77.35846157073975,0.4150986671447754,4.532418155670166,1.0562505722045898,0.06134766340255737,0.0,126.59237408638,2524.2610919475555
0.033518314361572266,77.16898946762085,0.4100978374481201,4.5763120412826535,1.0372416973114014,0.056262314319610596,0.0010004043579101562,126.03317618370056,2524.2610919475555
0.04794597625732422,78.95249869823456,0.4220998287200928,4.516688013076783,1.0352444648742676,0.06076510747273763,0.0,127.39531230926514,2524.2610919475555
0.045224666595458984,79.50267314910889,0.4140901565551758,4.57569043636322,1.0182278156280518,0.05834738413492838,0.0,128.14227032661438,2524.2610919475555
0.04493880271911621,77.41779379844665,0.42009949684143066,4.601454496383667,1.0382421016693115,0.06326546271642049,0.0,126.25324130058289,2524.2610919475555
0.0330197811126709,74.37634959220887,0.4190998077392578,4.551283192634583,1.0272390842437744,0.060929993788401283,0.0,122.46758842468262,2524.2610919475555
0.04389643669128418,78.71319010257722,0.4190993309020996,4.663117861747741,1.016232967376709,0.060596962769826256,0.0,127.69926118850708,2524.2610919475555
0.04418301582336426,75.24794523715973,0.4130990505218506,4.557756781578064,1.025688648223877,0.06030199925104777,0.001001119613647461,123.32114315032959,2524.2610919475555
0.03389692306518555,74.36756565570832,0.4120972156524658,4.557379031181336,1.0322351455688477,0.05834768215815226,0.0010004043579101562,123.19117379188538,2524.2610919475555
0.04677748680114746,74.9238163471222,0.42510151863098145,4.6214364528656,1.0432472229003906,0.0613480011622111,0.0010023117065429688,124.39196181297302,2524.2610919475555
0.0472722053527832,76.69103500843048,0.42009973526000977,4.507563543319702,1.0342411994934082,0.058504581451416016,0.0,125.15591979026794,2524.2610919475555
0.04707789421081543,76.76362926959992,0.41609907150268555,4.541710472106933,1.0242388248443604,0.061514317989349365,0.0,126.03378772735596,2524.2610919475555
