acc_score,loss_score
96.45833333333333,0.2542727222259892
98.27166666666666,0.05556078142725992
98.70666666666666,0.029252442392464502
98.97666666666667,0.02058062033396223
99.08666666666667,0.016317302547138916
99.19333333333333,0.012976500807163718
99.15666666666667,0.012750195695326403
99.34666666666666,0.009356971318509658
99.39333333333333,0.008398985441310177
99.435,0.007342422705776157
99.365,0.008627071351930162
99.51833333333333,0.005953097208328142
99.56333333333333,0.0050070818627206
99.585,0.004966038209334737
99.60666666666667,0.004986954737710654
99.625,0.0037411105755522623
99.67333333333333,0.003478363066384154
99.68833333333333,0.003489694739443767
99.68333333333334,0.0027055938164557087
99.71666666666667,0.002500313937435297
