acc_score,loss_score
97.45,0.2874531770785319
98.445,0.05640627751207491
98.9,0.03201428105821805
99.05,0.022997825239343905
99.18333333333334,0.017330150864932205
99.27,0.014829178355995601
99.37333333333333,0.012420152738135275
99.42333333333333,0.010940540118016828
99.48833333333333,0.009400972319485595
99.52833333333334,0.008356659071610198
99.56833333333333,0.007465357566014623
99.59666666666666,0.006764658821882862
99.63833333333334,0.005934892461571876
99.66666666666667,0.00606866792300181
99.705,0.004797233661865266
99.715,0.004811842785674826
99.73333333333333,0.004359468958738238
99.76333333333334,0.0037559801451643913
99.77333333333333,0.003211033627784825
99.78833333333333,0.003302319772496855
