acc_score,loss_score
63.285,0.10200422173156172
83.13166666666666,0.03507090740993377
91.05666666666667,0.01941745478171752
94.76333333333334,0.014181113585493958
95.84333333333333,0.01068717827732286
96.37333333333333,0.008683710015786512
96.95833333333333,0.007339395112201876
97.16333333333333,0.006594168327770353
97.275,0.0056799058203232545
97.50166666666667,0.004933757221082675
97.69,0.004391033783702963
97.72333333333333,0.0041791104447302
97.875,0.003739906772780536
97.97833333333334,0.003652427431151066
98.03,0.0030304510147671484
98.175,0.0028745812573150427
98.24,0.0030906548531092425
98.28,0.0026578329573553735
98.32833333333333,0.0023243667005017564
98.34666666666666,0.0021631833411556614
